Date,Timestamp,Predict,Score,Truth,x0,x1,x2,x3,x4,x5,x6
20231213,00-00-03,3,0.913,3,0.012900411151349545,0.0067572882398962975,0.01764760911464691,0.9134175181388855,0.01312978845089674,0.022580871358513832,0.013566475361585617
20231213,00-01-04,1,0.694,2,0.04978795349597931,0.6944290995597839,0.05521322786808014,0.05472669005393982,0.03838326036930084,0.0880032628774643,0.0194565299898386
20231213,00-02-03,3,0.9,7,0.019459808245301247,0.017156211659312248,0.0174164529889822,0.89967942237854,0.011789216659963131,0.023233646526932716,0.011265292763710022
20231213,00-03-03,1,0.862,1,0.01940074749290943,0.8624228239059448,0.027596060186624527,0.019809838384389877,0.020646080374717712,0.02974672056734562,0.02037777006626129
20231213,00-04-03,1,0.864,1,0.020291713997721672,0.8637180924415588,0.02650826796889305,0.021120280027389526,0.019851287826895714,0.028446247801184654,0.020064042881131172
20231213,00-05-03,1,0.864,1,0.01847165822982788,0.8642302751541138,0.025654790922999382,0.01808031089603901,0.02041482739150524,0.0315619520843029,0.021586181595921516
20231213,00-06-03,3,0.914,3,0.012730463407933712,0.008197583258152008,0.015662791207432747,0.9135429263114929,0.014374103397130966,0.023560788482427597,0.011931327171623707
20231213,00-07-04,1,0.886,1,0.016932927072048187,0.8861770033836365,0.02123183384537697,0.015507805161178112,0.015588141046464443,0.022530002519488335,0.02203233353793621
20231213,00-08-03,1,0.864,1,0.025983164086937904,0.8635117411613464,0.02398037724196911,0.025275593623518944,0.019925009459257126,0.023008374497294426,0.018315888941287994
20231213,00-09-03,0,0.908,7,0.9084606766700745,0.01201240997761488,0.017184114083647728,0.014882514253258705,0.011958972550928593,0.020103268325328827,0.015397991053760052
20231213,00-10-04,4,0.909,4,0.014896027743816376,0.012722610495984554,0.015539227053523064,0.013346762396395206,0.9090554118156433,0.017792372032999992,0.0166475810110569
20231213,00-11-03,6,0.912,0,0.014209328219294548,0.010248464532196522,0.01546176616102457,0.012658405117690563,0.014241541735827923,0.021591519936919212,0.9115890264511108
20231213,00-12-04,4,0.709,4,0.018318431451916695,0.022931106388568878,0.024765606969594955,0.019811276346445084,0.70904940366745,0.021931855008006096,0.18319237232208252
20231213,00-13-03,4,0.893,4,0.014243677258491516,0.014985359273850918,0.020260237157344818,0.017193354666233063,0.8932402729988098,0.023391827940940857,0.01668526977300644
20231213,00-14-04,4,0.892,4,0.01461770385503769,0.01493198424577713,0.019698042422533035,0.0172281377017498,0.8921173214912415,0.024595264345407486,0.01681140810251236
20231213,00-15-03,4,0.897,4,0.013887070119380951,0.014295142143964767,0.019146449863910675,0.0167668666690588,0.8966440558433533,0.02324780821800232,0.016012663021683693
20231213,00-16-04,4,0.894,4,0.014164634048938751,0.014472045004367828,0.01929139532148838,0.016966834664344788,0.8941578269004822,0.02453036606311798,0.0164167657494545
20231213,00-17-03,4,0.894,4,0.013913383707404137,0.01436876505613327,0.019235780462622643,0.0164953526109457,0.8941787481307983,0.023808985948562622,0.017999019473791122
20231213,00-18-04,4,0.897,4,0.013650491833686829,0.014058148488402367,0.019273824989795685,0.016682010143995285,0.8968049883842468,0.023297321051359177,0.016233224421739578
20231213,00-19-03,4,0.896,4,0.013410530053079128,0.014119141735136509,0.0193434227257967,0.01609688065946102,0.8962399363517761,0.023641906678676605,0.01714816689491272
20231213,00-20-04,4,0.898,4,0.013513289391994476,0.013967333361506462,0.019059553742408752,0.016600226983428,0.8976938724517822,0.022927796468138695,0.01623792201280594
20231213,00-21-03,4,0.888,4,0.014895675703883171,0.015628326684236526,0.020673168823122978,0.018394386395812035,0.8881756067276001,0.026499681174755096,0.015733186155557632
20231213,00-22-04,4,0.901,4,0.014551865868270397,0.012693701311945915,0.017405763268470764,0.015764260664582253,0.9006390571594238,0.023219330236315727,0.015725987032055855
20231213,00-23-03,4,0.898,4,0.013645978644490242,0.013981019146740437,0.018147006630897522,0.01596195437014103,0.8978368043899536,0.01752476580440998,0.022902535274624825
20231213,00-24-04,4,0.898,4,0.014118444174528122,0.013738677836954594,0.01890413649380207,0.016167042776942253,0.8982735872268677,0.020922062918543816,0.01787606067955494
20231213,00-25-03,4,0.905,4,0.013298643752932549,0.012665849179029465,0.017846975475549698,0.015499027445912361,0.9049897789955139,0.01827419549226761,0.017425497993826866
20231213,00-26-04,4,0.9,4,0.014322977513074875,0.013417507521808147,0.01884663663804531,0.01620171219110489,0.900136411190033,0.020562944933772087,0.0165117010474205
20231213,00-27-03,4,0.895,4,0.01393915992230177,0.015205499716103077,0.01822691597044468,0.015984846279025078,0.8947501182556152,0.02481682226061821,0.01707661710679531
20231213,00-28-03,4,0.886,4,0.015402604825794697,0.015972979366779327,0.02064887061715126,0.018572773784399033,0.8855354189872742,0.027035238221287727,0.016832031309604645
20231213,00-29-03,4,0.889,4,0.01475214771926403,0.015892446041107178,0.01962198317050934,0.01761958748102188,0.8886813521385193,0.027167892083525658,0.0162646546959877
20231213,00-30-03,4,0.89,4,0.014347901567816734,0.015399768948554993,0.019437355920672417,0.017659984529018402,0.8895689845085144,0.02633819356560707,0.017247844487428665
20231213,00-31-03,4,0.875,4,0.018949847668409348,0.016785068437457085,0.020355114713311195,0.01862994395196438,0.8753260970115662,0.02718563936650753,0.022768227383494377
20231213,00-32-03,0,0.852,0,0.8516620397567749,0.024483028799295425,0.02096698433160782,0.022755559533834457,0.03154526278376579,0.025156211107969284,0.023430943489074707
20231213,00-33-03,4,0.888,4,0.015240844339132309,0.015861041843891144,0.01982821524143219,0.01723688654601574,0.8884525299072266,0.026253102347254753,0.017127342522144318
20231213,00-34-03,0,0.506,0,0.5055170655250549,0.01995561644434929,0.024310946464538574,0.021826155483722687,0.36179813742637634,0.03309924528002739,0.0334927961230278
20231213,00-35-04,4,0.9,4,0.013626809231936932,0.013218495063483715,0.019260911270976067,0.016313238069415092,0.9000272154808044,0.021951641887426376,0.015601751394569874
20231213,00-36-03,4,0.896,4,0.013997502624988556,0.014132293872535229,0.020170316100120544,0.016953743994235992,0.8962157368659973,0.022504238411784172,0.016026169061660767
20231213,00-37-03,4,0.906,4,0.014176111668348312,0.014430902898311615,0.016882652416825294,0.013640232384204865,0.9063756465911865,0.01685616374015808,0.01763831079006195
20231213,00-38-04,4,0.9,4,0.01331932470202446,0.013259194791316986,0.01941458135843277,0.016373248770833015,0.9002599716186523,0.02182753197848797,0.015546205453574657
20231213,00-39-03,4,0.9,4,0.013394375331699848,0.01339360885322094,0.01925438828766346,0.01610974408686161,0.9003087878227234,0.021600939333438873,0.015938155353069305
20231213,00-40-04,4,0.899,4,0.013638962060213089,0.01343564409762621,0.019455205649137497,0.016294769942760468,0.8989661931991577,0.022343430668115616,0.01586563140153885
20231213,00-41-03,4,0.905,4,0.01290727499872446,0.012635030783712864,0.01845548115670681,0.015646403655409813,0.9047744274139404,0.019939858466386795,0.0156414732336998
20231213,00-42-04,4,0.897,4,0.013686121441423893,0.014188708737492561,0.019097188487648964,0.01562504842877388,0.8974577188491821,0.021293900907039642,0.01865137740969658
20231213,00-43-03,4,0.9,4,0.01378590613603592,0.013352968730032444,0.019317885860800743,0.016281889751553535,0.8997834324836731,0.021501310169696808,0.015976641327142715
20231213,00-44-03,4,0.9,4,0.013385358266532421,0.013579663820564747,0.01939702220261097,0.016478989273309708,0.8997700214385986,0.021602559834718704,0.015786396339535713
20231213,00-45-03,4,0.901,4,0.013195207342505455,0.013172882609069347,0.019206544384360313,0.016065888106822968,0.9014179706573486,0.021248629316687584,0.015692973509430885
20231213,00-46-03,4,0.9,4,0.01304919645190239,0.012910446152091026,0.018738126382231712,0.016000358387827873,0.9000880122184753,0.022757239639759064,0.016456643119454384
20231213,00-47-03,4,0.899,4,0.013548744842410088,0.013526453636586666,0.019050756469368935,0.01634909398853779,0.898780107498169,0.023104935884475708,0.01563986763358116
20231213,00-48-03,4,0.9,4,0.01394599862396717,0.013876824639737606,0.01868456043303013,0.016278553754091263,0.8997265100479126,0.021302521228790283,0.016185076907277107
20231213,00-49-03,6,0.916,6,0.013086579740047455,0.010363474488258362,0.015209768898785114,0.013669269159436226,0.012251095846295357,0.019610831514000893,0.915808916091919
20231213,00-50-03,4,0.905,4,0.01396543812006712,0.013302525505423546,0.016796858981251717,0.014255564659833908,0.9046480655670166,0.021884942427277565,0.015146557241678238
20231213,00-51-04,4,0.888,4,0.014811267144978046,0.015886731445789337,0.0199046041816473,0.01779360882937908,0.8882910013198853,0.02768116071820259,0.015631556510925293
