Date,Timestamp,Predict,Score,Truth,x0,x1,x2,x3,x4,x5,x6
20231112,00-00-03,4,0.914,4,0.013847334310412407,0.010274809785187244,0.0156608484685421,0.012672387063503265,0.9143548011779785,0.019561417400836945,0.013628399930894375
20231112,00-01-04,4,0.915,4,0.011259078979492188,0.01178069319576025,0.014898248948156834,0.01177200023084879,0.9147078990936279,0.016977081075310707,0.018604876473546028
20231112,00-02-03,4,0.913,4,0.013097717426717281,0.010433073155581951,0.015326494351029396,0.012432534247636795,0.9127040505409241,0.019813297316432,0.016192937269806862
20231112,00-03-04,4,0.909,4,0.013320988044142723,0.01083857100456953,0.016938652843236923,0.013939429074525833,0.9091179966926575,0.02241705358028412,0.013427399098873138
20231112,00-04-03,4,0.916,4,0.010628784075379372,0.010813876055181026,0.01568739488720894,0.012771782465279102,0.9155950546264648,0.01918024756014347,0.015322769060730934
20231112,00-05-03,4,0.903,4,0.016109071671962738,0.011908009648323059,0.017549972981214523,0.013174198567867279,0.9034685492515564,0.022287175059318542,0.015502975322306156
20231112,00-06-03,4,0.915,4,0.012107843533158302,0.010603483766317368,0.01562006026506424,0.012856482528150082,0.9151127338409424,0.019046630710363388,0.014652755111455917
20231112,00-07-03,4,0.915,4,0.01307577732950449,0.010770072229206562,0.01684364303946495,0.012672709301114082,0.9146323204040527,0.017541630193591118,0.014463871717453003
20231112,00-08-03,4,0.914,4,0.011687260121107101,0.010772704146802425,0.01664550043642521,0.013557136058807373,0.9137023687362671,0.01851763390004635,0.015117373317480087
20231112,00-09-03,4,0.91,4,0.01123904064297676,0.009938376955688,0.015491869300603867,0.013858087360858917,0.9097660779953003,0.022126924246549606,0.01757967658340931
20231112,00-10-03,4,0.917,4,0.011189126409590244,0.01012473739683628,0.015970595180988312,0.013013172894716263,0.9173679351806641,0.018721992149949074,0.013612381182610989
20231112,00-11-03,4,0.92,4,0.0132945841178298,0.010641566477715969,0.014670747332274914,0.011190594173967838,0.9196484088897705,0.01475471816956997,0.015799321234226227
20231112,00-12-04,4,0.915,4,0.011401010677218437,0.010032578371465206,0.015790153294801712,0.012898700311779976,0.9152416586875916,0.021682146936655045,0.012953827157616615
20231112,00-13-03,4,0.912,4,0.012028498575091362,0.011023527011275291,0.016165511682629585,0.01289357990026474,0.91231769323349,0.020769169554114342,0.014801988378167152
20231112,00-14-04,4,0.922,4,0.010890967212617397,0.010404832661151886,0.014073234982788563,0.011697598733007908,0.9218703508377075,0.013752906583249569,0.01731010526418686
20231112,00-15-03,4,0.919,4,0.01092488318681717,0.01053433958441019,0.01587538607418537,0.01306980662047863,0.9191592931747437,0.01629161648452282,0.0141447139903903
20231112,00-16-04,6,0.788,0,0.12556473910808563,0.017834920436143875,0.01641060970723629,0.0136804711073637,0.012143192812800407,0.026012348011136055,0.7883537411689758
20231112,00-17-03,4,0.883,4,0.012477460317313671,0.009424986317753792,0.013582811690866947,0.014875032007694244,0.8827069997787476,0.02809082344174385,0.038841865956783295
20231112,00-18-03,4,0.914,4,0.01001278217881918,0.009859823621809483,0.0142598208039999,0.011343746446073055,0.9140530824661255,0.019421260803937912,0.021049486473202705
20231112,00-19-03,4,0.912,4,0.010677444748580456,0.009542898274958134,0.016014227643609047,0.012303494848310947,0.9119807481765747,0.022676125168800354,0.016804998740553856
20231112,00-20-03,4,0.924,4,0.009052894078195095,0.008899984881281853,0.013420901261270046,0.010460743680596352,0.9237568378448486,0.015724942088127136,0.018683673813939095
20231112,00-21-03,4,0.919,4,0.010176574811339378,0.008795768953859806,0.014242644421756268,0.01092981081455946,0.9193506836891174,0.01824331097304821,0.018261199817061424
20231112,00-22-03,4,0.912,4,0.009881524369120598,0.010403148829936981,0.015905290842056274,0.012903218157589436,0.9117562770843506,0.021089663729071617,0.018060937523841858
20231112,00-23-03,4,0.9,4,0.013099637813866138,0.010301920585334301,0.017181823030114174,0.013249850831925869,0.9002773761749268,0.030625691637396812,0.01526368223130703
20231112,00-24-03,4,0.914,4,0.010095451027154922,0.00961593259125948,0.016125710681080818,0.011909650638699532,0.9139719009399414,0.02114127203822136,0.01714007928967476
20231112,00-25-04,4,0.906,4,0.01247226819396019,0.010170466266572475,0.016731850802898407,0.012820194475352764,0.9062469601631165,0.023139668628573418,0.018418552353978157
20231112,00-26-03,4,0.913,4,0.011292843148112297,0.009731261059641838,0.016662845388054848,0.012939155101776123,0.9126104116439819,0.02061515673995018,0.016148436814546585
20231112,00-27-03,4,0.841,4,0.01136402040719986,0.012006398290395737,0.01714193820953369,0.01411574799567461,0.8412166833877563,0.01764882169663906,0.08650636672973633
20231112,00-28-03,4,0.909,4,0.010741697624325752,0.009617089293897152,0.01570449210703373,0.01222510077059269,0.9086713790893555,0.026782048866152763,0.016258178278803825
20231112,00-29-03,4,0.915,4,0.011023144237697124,0.00955070462077856,0.016790354624390602,0.011935501359403133,0.9147859215736389,0.01736038736999035,0.018554050475358963
20231112,00-30-04,4,0.903,4,0.009314279071986675,0.011277260258793831,0.014856288209557533,0.011849945411086082,0.9026585221290588,0.014905176125466824,0.035138506442308426
20231112,00-31-03,4,0.922,4,0.010266839526593685,0.009639235213398933,0.015302151441574097,0.0123387910425663,0.9215396642684937,0.015448088757693768,0.015465282835066319
20231112,00-32-04,4,0.926,4,0.010826156474649906,0.008225264959037304,0.011990150436758995,0.009887483902275562,0.9257206320762634,0.01378725841641426,0.019563235342502594
20231112,00-33-03,4,0.925,4,0.010214564390480518,0.00919601134955883,0.01422048918902874,0.011696848087012768,0.9246920943260193,0.016129145398736,0.013850792311131954
20231112,00-34-04,4,0.918,4,0.010858722031116486,0.010906802490353584,0.015330350026488304,0.012361754663288593,0.9180923700332642,0.016154572367668152,0.01629544049501419
20231112,00-35-03,4,0.922,4,0.010944153182208538,0.010517463088035583,0.01462893933057785,0.012522196397185326,0.9216248393058777,0.014514517039060593,0.015247994102537632
20231112,00-36-03,0,0.922,4,0.9222075343132019,0.010213739238679409,0.012821851298213005,0.010651763528585434,0.011564387008547783,0.018920600414276123,0.013620221987366676
20231112,00-37-03,4,0.916,0,0.012522812001407146,0.010712441988289356,0.014199212193489075,0.012179709039628506,0.915858268737793,0.020029429346323013,0.014498156495392323
